고객ID,1개월_혜택,3개월_혜택,6개월_혜택,12개월_혜택
5266227793,-373.33333333333326,-900.0,3150.0,1690.0
7214759048,136.66666666666674,1230.0,860.0,-2110.0
6418072343,1436.6666666666667,10460.0,24460.0,47540.0
6582459305,5766.666666666667,22290.0,37820.0,60380.0
3569627232,2856.666666666667,6130.0,9730.0,16970.0
8179956909,1646.6666666666667,1920.0,21750.0,22280.0
9832520462,466.66666666666674,1260.0,6680.0,21080.0
5918957015,8486.666666666666,26600.0,58710.0,114050.0
7416074708,-393.33333333333326,-1260.0,-2380.0,-5000.0
4760021317,1126.6666666666667,2270.0,4080.0,1120.0
7800637936,5666.666666666667,10270.0,23380.0,46390.0
5412498378,13466.666666666666,29970.0,78670.0,138210.0
9291962872,-363.33333333333326,130.0,-1200.0,-2600.0
5802299921,3126.666666666667,26650.0,46800.0,84550.0
6454518096,546.6666666666667,3220.0,3240.0,5660.0
7750032963,1586.6666666666667,4210.0,8240.0,17270.0
7891073607,1436.6666666666667,2370.0,-130.0,-5130.0
7396676419,1316.6666666666667,3400.0,9290.0,24070.0
9235097089,-183.33333333333326,820.0,910.0,3460.0
8322055647,46.66666666666674,820.0,7060.0,8700.0
7108060350,9516.666666666666,14320.0,47810.0,92190.0
6048213862,4546.666666666667,14210.0,23740.0,59640.0
6395532225,796.6666666666667,420.0,980.0,5140.0
3978057863,6046.666666666667,26290.0,46050.0,94700.0
4060888765,906.6666666666667,17560.0,22360.0,30950.0
5233196486,406.66666666666674,1580.0,4400.0,11360.0
7850712406,416.66666666666674,2440.0,1740.0,1290.0
5695104809,176.66666666666674,520.0,470.0,16130.0
5385508839,2586.666666666667,5970.0,6480.0,8990.0
8316786303,136.66666666666674,950.0,2550.0,4400.0
9801566347,4996.666666666667,13910.0,31640.0,42370.0
6244826449,5716.666666666667,12130.0,9630.0,6610.0
7944041099,3826.666666666667,9490.0,14510.0,26660.0
6790319175,3786.666666666667,8600.0,19110.0,32590.0
4638115718,11976.666666666666,50730.0,101000.0,204160.0
9255266844,-43.33333333333326,1190.0,3440.0,9040.0
9548103157,1196.6666666666667,2520.0,8160.0,8730.0
9666583579,-113.33333333333326,500.0,560.0,3710.0
5139616447,-453.33333333333326,-270.0,280.0,130.0
4316757519,876.6666666666667,3420.0,4450.0,3570.0
4389085454,1596.6666666666667,3920.0,2970.0,3460.0
9579530715,10126.666666666666,32260.0,68540.0,125150.0
6458719043,1526.6666666666667,1240.0,1890.0,5780.0
6334978654,7236.666666666667,10230.0,17340.0,27180.0
6708022790,3126.666666666667,7260.0,13680.0,21170.0
7629980826,96.66666666666674,-110.0,310.0,4450.0
9004139731,86.66666666666674,-310.0,-1670.0,-5160.0
9026149153,15966.666666666666,21640.0,23390.0,24150.0
8319667712,-133.33333333333326,740.0,4150.0,9050.0
8397810986,676.6666666666667,16240.0,49200.0,71090.0
8635294399,2826.666666666667,8970.0,19680.0,53960.0
8727305326,1356.6666666666667,2550.0,6030.0,14610.0
8730724244,2146.666666666667,6480.0,8990.0,18240.0
8761902061,466.66666666666674,15600.0,21320.0,28850.0
5601509829,286.66666666666674,1060.0,6110.0,6210.0
5800746599,-73.33333333333326,1320.0,3300.0,5420.0
6007839611,416.66666666666674,2860.0,4380.0,11710.0
5389687339,846.6666666666667,2010.0,3520.0,4840.0
4332725074,1206.6666666666667,2080.0,3910.0,24700.0
4379393887,2526.666666666667,9310.0,9580.0,11450.0
8946729088,2566.666666666667,9540.0,15290.0,24390.0
9256577736,2216.666666666667,4400.0,8900.0,12890.0
9150944989,436.66666666666674,770.0,1880.0,12270.0
6700950789,-213.33333333333326,210.0,-320.0,2490.0
7239922846,2026.6666666666667,9200.0,25670.0,46330.0
7089692160,2336.666666666667,5180.0,8070.0,10100.0
8060159040,8296.666666666666,21660.0,45430.0,81700.0
6487034172,876.6666666666667,6730.0,7990.0,11520.0
5500071465,4716.666666666667,7770.0,17960.0,34000.0
5165835248,3806.666666666667,2890.0,2920.0,1380.0
9159328200,2486.666666666667,4130.0,5990.0,10220.0
9057891395,1926.6666666666667,12800.0,17870.0,32400.0
9769854959,4526.666666666667,7400.0,17850.0,31060.0
7784902937,236.66666666666674,1460.0,4660.0,3420.0
7068997515,1436.6666666666667,4140.0,10090.0,24570.0
5721576154,1046.6666666666667,3490.0,7870.0,15020.0
9119232465,1686.6666666666667,5160.0,9370.0,17150.0
8932298460,-113.33333333333326,-360.0,17400.0,18940.0
8903484032,46.66666666666674,930.0,710.0,3170.0
8979506439,2486.666666666667,4890.0,16620.0,30840.0
8987370204,886.6666666666667,2060.0,5680.0,17130.0
8903213162,1006.6666666666667,1280.0,4270.0,10910.0
8864943758,5566.666666666667,10570.0,18910.0,39240.0
8809619012,16.666666666666742,1260.0,1190.0,1760.0
9120527872,1236.6666666666667,2750.0,6160.0,8960.0
9099303200,-363.33333333333326,-800.0,-2020.0,-7020.0
9087494707,1726.6666666666667,3190.0,5060.0,190.0
9088812992,16336.666666666666,18110.0,19130.0,28930.0
9241117420,-373.33333333333326,-310.0,4580.0,2090.0
9311629568,1466.6666666666667,6050.0,10380.0,23970.0
9311378285,476.66666666666674,790.0,2220.0,3920.0
9334709405,176.66666666666674,-220.0,210.0,1800.0
8750115171,2866.666666666667,6420.0,18570.0,47880.0
8668849119,2996.666666666667,8820.0,27090.0,54120.0
8591253191,76.66666666666674,5330.0,6860.0,8040.0
8599389255,2126.666666666667,4780.0,6260.0,9780.0
8501083043,5506.666666666667,6760.0,9710.0,17560.0
8509750867,636.6666666666667,2000.0,4730.0,16760.0
8451279928,2996.666666666667,26570.0,38900.0,74600.0
8403828618,1426.6666666666667,11970.0,13170.0,31580.0
8287967363,246.66666666666674,2780.0,3870.0,8280.0
8286138771,776.6666666666667,7590.0,8760.0,14160.0
8284038641,456.66666666666674,1750.0,4290.0,6230.0
8244458582,3716.666666666667,3250.0,7860.0,9130.0
8247598231,666.6666666666667,2500.0,3920.0,11080.0
8302655432,2406.666666666667,2310.0,2020.0,1860.0
8352461556,1036.6666666666667,3550.0,6120.0,24030.0
8334347496,2606.666666666667,8960.0,19690.0,40820.0
9819129800,2656.666666666667,7410.0,14350.0,26040.0
9772750158,506.66666666666674,2090.0,4470.0,7740.0
9742611483,-413.33333333333326,2040.0,2700.0,7610.0
9737346097,1446.6666666666667,8260.0,21840.0,42850.0
9739702984,1036.6666666666667,1830.0,4340.0,13030.0
9710891034,-203.33333333333326,-110.0,-290.0,1330.0
9702484951,3716.666666666667,7390.0,15990.0,30620.0
9642722025,16006.666666666666,27930.0,49090.0,71730.0
9646124202,136.66666666666674,3410.0,4080.0,6620.0
9605775204,416.66666666666674,3020.0,6710.0,12940.0
9573243296,676.6666666666667,240.0,4850.0,6840.0
9458433163,8776.666666666666,13180.0,15440.0,19800.0
9495411508,1766.6666666666667,1900.0,3860.0,12870.0
9426992684,756.6666666666667,1030.0,7020.0,14330.0
9365370185,2566.666666666667,6280.0,13040.0,21350.0
9387655104,216.66666666666674,230.0,-940.0,6420.0
4851243300,436.66666666666674,2880.0,6490.0,10710.0
9982459209,2556.666666666667,9400.0,15150.0,23540.0
5145912631,296.66666666666674,3690.0,13180.0,18590.0
5273567275,76.66666666666674,380.0,1050.0,2950.0
5188116362,2946.666666666667,6020.0,7620.0,27850.0
5328089545,1236.6666666666667,3700.0,6320.0,18340.0
5373701539,-233.33333333333326,-330.0,930.0,15370.0
5831924232,2836.666666666667,19620.0,25000.0,29490.0
5532816481,876.6666666666667,700.0,1020.0,-990.0
5565078866,-233.33333333333326,3120.0,4470.0,10890.0
5621417742,1046.6666666666667,3480.0,7520.0,20510.0
6144660906,-333.33333333333326,10910.0,14150.0,22310.0
6092249511,136.66666666666674,12310.0,13890.0,12900.0
6413115610,1156.6666666666667,1900.0,4970.0,5710.0
6396081948,56.66666666666674,-600.0,3370.0,10230.0
6392388188,406.66666666666674,-280.0,750.0,980.0
6481259890,5666.666666666667,16650.0,34030.0,65270.0
6505117290,-133.33333333333326,-850.0,-1600.0,-3470.0
6631474965,3636.666666666667,10480.0,20850.0,52250.0
6674201282,8836.666666666666,11410.0,15290.0,21560.0
6772259933,6986.666666666667,10100.0,12900.0,31050.0
6792969106,1626.6666666666667,2140.0,9030.0,7990.0
6831743723,6206.666666666667,19500.0,28350.0,61300.0
6803697881,1006.6666666666667,2740.0,4280.0,10370.0
6857959719,3626.666666666667,13990.0,31810.0,70610.0
7121172157,66.66666666666674,2380.0,4010.0,4960.0
7030993509,1726.6666666666667,6980.0,14940.0,34680.0
7014725296,1776.6666666666667,1660.0,3990.0,6900.0
6936864473,856.6666666666667,2120.0,3510.0,6420.0
8078256332,546.6666666666667,1090.0,3420.0,10310.0
8110223963,186.66666666666674,-460.0,-1250.0,-1800.0
8230539912,256.66666666666674,10220.0,10960.0,18900.0
8173156290,176.66666666666674,-260.0,0.0,7780.0
8178399286,-103.33333333333326,-120.0,-900.0,-4470.0
7935639653,3246.666666666667,6800.0,74020.0,104630.0
7762884853,206.66666666666674,810.0,1090.0,6750.0
7399019350,4926.666666666667,14990.0,32490.0,48430.0
7393250396,236.66666666666674,1000.0,1570.0,1430.0
7391431125,596.6666666666667,2250.0,2530.0,13550.0
7367046404,206.66666666666674,-130.0,-210.0,1840.0
7430210456,2136.666666666667,6390.0,15090.0,27270.0
7498650687,226.66666666666674,140.0,340.0,1130.0
7597488955,-233.33333333333326,-270.0,1010.0,-90.0
3365174220,2106.666666666667,5030.0,5860.0,5190.0
3280226091,-383.33333333333326,390.0,3280.0,3300.0
4596977455,86.66666666666674,730.0,480.0,3880.0
5674654472,-403.33333333333326,90.0,-590.0,3890.0
9418579799,12896.666666666666,41490.0,79250.0,253980.0
8499508974,1816.6666666666667,4750.0,10350.0,22980.0
9353066751,5796.666666666667,13830.0,34180.0,68600.0
8500561045,2506.666666666667,6360.0,17540.0,30410.0
9084340078,4106.666666666667,13040.0,44320.0,58970.0
5751726051,1576.6666666666667,4700.0,8570.0,16000.0
8163713724,2666.666666666667,9460.0,15060.0,16900.0
8103418814,12946.666666666666,41700.0,55180.0,99890.0
4566565653,37906.666666666664,110260.0,208120.0,395890.0
7641257145,126.66666666666674,250.0,400.0,400.0
7640456275,6646.666666666667,13670.0,28490.0,58640.0
7728027632,4406.666666666667,52080.0,64430.0,75150.0
7731423524,3466.666666666667,6730.0,6800.0,15940.0
6326083933,1026.6666666666667,4560.0,9640.0,13110.0
8732805693,-273.33333333333326,2840.0,2350.0,8000.0
8264890860,3026.666666666667,3970.0,7280.0,27950.0
9214382640,16.666666666666742,1130.0,4230.0,10100.0
9238749826,1606.6666666666667,5550.0,7050.0,10640.0
9299833634,4716.666666666667,10600.0,22440.0,44880.0
9662388803,2086.666666666667,5670.0,9010.0,4700.0
9649000362,2206.666666666667,5240.0,9300.0,14430.0
5851850166,976.6666666666667,2030.0,6910.0,13670.0
9825425479,-413.33333333333326,-600.0,-2480.0,270.0
9054987072,2276.666666666667,7360.0,22970.0,50670.0
8421667108,986.6666666666667,2200.0,6560.0,7000.0
7113550046,5296.666666666667,9780.0,15980.0,22190.0
6672645882,-43.33333333333326,7280.0,8690.0,10700.0
8315238134,1816.6666666666667,3050.0,6620.0,9270.0
5921597418,-403.33333333333326,400.0,350.0,-1000.0
6009399597,4826.666666666667,16400.0,24660.0,48320.0
5441865189,166.66666666666674,2260.0,4930.0,9040.0
5692990702,6156.666666666667,20240.0,43930.0,57250.0
5410664935,4226.666666666667,7990.0,16210.0,30280.0
5421678209,1446.6666666666667,2300.0,4070.0,9040.0
5238170615,-83.33333333333326,520.0,1460.0,-240.0
5180248443,306.66666666666674,1000.0,2480.0,-50.0
9478869001,1776.6666666666667,3890.0,5310.0,17120.0
9369302626,776.6666666666667,2620.0,5840.0,9490.0
9400771565,3096.666666666667,10370.0,21360.0,45090.0
9519504493,5196.666666666667,13370.0,20920.0,41670.0
9524758163,4726.666666666667,17980.0,29990.0,54290.0
8921291842,9446.666666666666,37350.0,59720.0,105460.0
9294841385,5236.666666666667,14200.0,30280.0,64910.0
9202041117,706.6666666666667,570.0,2610.0,11080.0
8320717858,-83.33333333333326,880.0,-160.0,10.0
8298973698,1356.6666666666667,3630.0,7730.0,14350.0
8349842668,956.6666666666667,2720.0,6790.0,27890.0
8642122463,916.6666666666667,2030.0,3290.0,10710.0
8632956336,-303.33333333333326,490.0,-460.0,-470.0
8587057351,1736.6666666666667,5060.0,10700.0,24090.0
8504767191,3326.666666666667,11260.0,22420.0,39570.0
6293033391,2886.666666666667,20590.0,25270.0,33300.0
6537101484,2206.666666666667,8520.0,14670.0,31340.0
6493588035,3486.666666666667,7680.0,11400.0,34330.0
6515595771,5286.666666666667,11790.0,19600.0,32510.0
6955228093,1716.6666666666667,2680.0,3780.0,4510.0
6969916557,466.66666666666674,2260.0,4280.0,8630.0
6913290974,5346.666666666667,12470.0,48450.0,97660.0
6926377540,1996.6666666666667,7440.0,16790.0,36530.0
7024691768,2636.666666666667,4180.0,6070.0,11240.0
7063995388,4436.666666666667,10140.0,23080.0,47670.0
6624398149,3916.666666666667,11260.0,52250.0,123470.0
7704968796,3206.666666666667,20410.0,27730.0,49210.0
7760264134,5216.666666666667,14580.0,26460.0,50170.0
7866711909,2566.666666666667,4630.0,10130.0,23320.0
8093455296,7286.666666666667,20600.0,43140.0,84220.0
8005123122,1366.6666666666667,3530.0,5720.0,10560.0
7215525720,3526.666666666667,23040.0,33080.0,50080.0
7277904801,4686.666666666667,13180.0,26900.0,51090.0
7435976935,506.66666666666674,1100.0,3560.0,5330.0
3763626918,2986.666666666667,6220.0,8580.0,9780.0
5055197493,8576.666666666666,11330.0,13380.0,33320.0
3630188608,896.6666666666667,4920.0,19100.0,33160.0
4323025986,826.6666666666667,2210.0,3790.0,1810.0
8822719870,2986.666666666667,7050.0,22990.0,52430.0
8942519016,7796.666666666667,9030.0,12470.0,14900.0
7923596988,1306.6666666666667,8130.0,14580.0,23950.0
8091871152,506.66666666666674,2260.0,13480.0,25800.0
7005544172,3156.666666666667,14870.0,26430.0,46300.0
7709397375,2896.666666666667,7600.0,14700.0,27300.0
6196039883,4506.666666666667,14050.0,29520.0,72900.0
8591276880,596.6666666666667,13610.0,37950.0,59420.0
7506777736,2056.666666666667,5650.0,12270.0,31050.0
4132966403,9976.666666666666,22710.0,39580.0,66430.0
3770950639,9936.666666666666,28700.0,50730.0,79770.0
5040528651,2046.6666666666667,4410.0,5700.0,10690.0
7560251590,716.6666666666667,2440.0,6140.0,16200.0
4110444150,636.6666666666667,660.0,5310.0,4400.0
5827231368,2816.666666666667,3960.0,10330.0,40480.0
7125624159,176.66666666666674,4340.0,7830.0,12850.0
8921288979,2466.666666666667,9120.0,12410.0,12510.0
3121890000,3136.666666666667,11700.0,45690.0,113320.0
8917378664,-193.33333333333326,-100.0,3170.0,4590.0
9922177045,686.6666666666667,1280.0,3140.0,4030.0
9893067923,-273.33333333333326,-340.0,170.0,-110.0
8719970524,2476.666666666667,4720.0,16650.0,29520.0
8797033878,526.6666666666667,1030.0,960.0,870.0
9979572603,-513.3333333333333,-620.0,-880.0,-4850.0
8466735462,4976.666666666667,10520.0,18130.0,47250.0
5942298581,-3.3333333333332575,190.0,-970.0,-5830.0
7692624516,996.6666666666667,2530.0,3490.0,4790.0
7310944964,10296.666666666666,23750.0,38000.0,63040.0
5148268694,1206.6666666666667,2560.0,3950.0,10500.0
5833520848,5126.666666666667,7960.0,18990.0,13990.0
8740691498,1876.6666666666667,8180.0,19660.0,50140.0
5794967738,746.6666666666667,-210.0,220.0,710.0
7164418591,1876.6666666666667,4340.0,15690.0,27840.0
7223665939,3196.666666666667,7540.0,15410.0,17500.0
8114936437,2486.666666666667,7290.0,13610.0,18070.0
2828038768,76.66666666666674,6970.0,7790.0,14070.0
7532724066,1416.6666666666667,3650.0,8070.0,11340.0
5528373229,2306.666666666667,3960.0,5350.0,13570.0
8542250446,8286.666666666666,12390.0,20110.0,28910.0
4444655928,3066.666666666667,3020.0,610.0,-2430.0
9571417710,686.6666666666667,4560.0,5940.0,7850.0
5947531973,596.6666666666667,70.0,1130.0,12300.0
5154812481,866.6666666666667,2070.0,5300.0,19980.0
9480470104,2186.666666666667,7140.0,16540.0,34380.0
8368974234,4176.666666666667,25350.0,43550.0,66440.0
7218154528,296.66666666666674,2300.0,3550.0,6560.0
3234609857,2946.666666666667,6630.0,10180.0,24410.0
6829923477,3966.666666666667,8800.0,7350.0,9390.0
6813387053,726.6666666666667,4440.0,7100.0,10400.0
6151754261,3076.666666666667,9200.0,20010.0,28700.0
6460543188,796.6666666666667,2270.0,5520.0,7940.0
6416528708,2266.666666666667,4900.0,10540.0,29200.0
6312979810,5006.666666666667,10690.0,9770.0,16770.0
7254052038,-13.333333333333258,2390.0,3030.0,4780.0
7601139706,856.6666666666667,2580.0,7670.0,27650.0
7456716052,1326.6666666666667,3040.0,1440.0,19290.0
7825014640,646.6666666666667,2010.0,3910.0,19850.0
8063839331,816.6666666666667,2510.0,7140.0,20410.0
8071941381,5256.666666666667,14210.0,27380.0,57830.0
5826967059,3966.666666666667,13050.0,26520.0,65140.0
4619781788,2896.666666666667,13990.0,30930.0,59540.0
9794243267,1996.6666666666667,3790.0,8320.0,13380.0
9912197648,1516.6666666666667,2070.0,2570.0,10440.0
8724423387,-363.33333333333326,900.0,690.0,-1040.0
9217799504,976.6666666666667,1090.0,2880.0,6330.0
8912926160,876.6666666666667,2440.0,5370.0,10690.0
4234151770,2086.666666666667,3370.0,3960.0,4220.0
4463553763,7846.666666666667,35870.0,60350.0,113080.0
9603397937,2856.666666666667,9950.0,20130.0,42980.0
9026154601,-163.33333333333326,3430.0,8920.0,12120.0
5195446370,-353.33333333333326,30.0,540.0,420.0
5366635439,-373.33333333333326,-210.0,-20.0,1310.0
