고객ID,1개월_혜택,3개월_혜택,6개월_혜택,12개월_혜택
7396676419,3466.666666666667,8220.0,18840.0,40680.0
9235097089,-133.33333333333326,-680.0,-1000.0,2400.0
8322055647,926.6666666666667,3540.0,7120.0,7860.0
7108060350,3206.666666666667,7460.0,17420.0,26060.0
6048213862,6686.666666666667,18500.0,33040.0,56640.0
6395532225,1706.6666666666667,1900.0,620.0,3380.0
3978057863,3026.666666666667,11400.0,22520.0,39100.0
4060888765,2646.666666666667,7380.0,16720.0,25940.0
5233196486,566.6666666666667,2540.0,6480.0,11680.0
7850712406,1066.6666666666667,6660.0,7760.0,9260.0
5695104809,46.66666666666674,-920.0,400.0,12000.0
5385508839,5166.666666666667,13120.0,15800.0,19660.0
8316786303,26.666666666666742,-100.0,-440.0,-2820.0
9801566347,9626.666666666666,22880.0,48700.0,69100.0
6244826449,3806.666666666667,5360.0,2860.0,-1980.0
7944041099,1646.6666666666667,4680.0,16000.0,22100.0
6790319175,2106.666666666667,28740.0,39540.0,47100.0
4638115718,5826.666666666667,21880.0,47160.0,82400.0
9255266844,-153.33333333333326,-160.0,1080.0,6680.0
9548103157,1006.6666666666667,3280.0,6080.0,5200.0
9666583579,486.66666666666674,980.0,2760.0,2740.0
5139616447,-193.33333333333326,-320.0,-440.0,-3480.0
4316757519,2226.666666666667,4120.0,7480.0,6060.0
4389085454,2706.666666666667,5960.0,5240.0,6380.0
9579530715,4946.666666666667,13920.0,24480.0,38180.0
6458719043,3046.666666666667,3780.0,5300.0,1780.0
6334978654,5146.666666666667,11060.0,18500.0,28400.0
6708022790,2106.666666666667,5920.0,9260.0,13700.0
7629980826,306.66666666666674,840.0,2980.0,5860.0
9004139731,-133.33333333333326,-1040.0,-3260.0,-8260.0
9026149153,2066.666666666667,7260.0,9100.0,4220.0
8319667712,86.66666666666674,1220.0,4300.0,6880.0
8397810986,-93.33333333333326,2640.0,9500.0,11240.0
8635294399,3486.666666666667,7600.0,15080.0,33060.0
8727305326,546.6666666666667,760.0,1700.0,5180.0
8730724244,1526.6666666666667,5620.0,8340.0,13640.0
8761902061,326.66666666666674,2740.0,5580.0,5220.0
5601509829,926.6666666666667,1980.0,620.0,260.0
5800746599,-153.33333333333326,2380.0,5600.0,2880.0
6007839611,106.66666666666674,1500.0,3560.0,1620.0
5389687339,2526.666666666667,5080.0,9400.0,14600.0
4332725074,1086.6666666666667,3420.0,6460.0,21260.0
4379393887,1926.6666666666667,3060.0,760.0,-1160.0
8946729088,2966.666666666667,8480.0,13680.0,22140.0
9256577736,2386.666666666667,3140.0,1860.0,-320.0
9150944989,986.6666666666667,2960.0,6240.0,15680.0
6700950789,406.66666666666674,2560.0,3640.0,6780.0
7239922846,3086.666666666667,11480.0,24900.0,39740.0
7089692160,1006.6666666666667,4820.0,4520.0,10560.0
8060159040,4406.666666666667,11080.0,23620.0,50300.0
6487034172,2466.666666666667,8000.0,12420.0,18680.0
5500071465,3306.666666666667,10240.0,21900.0,41720.0
5165835248,606.6666666666667,440.0,-180.0,-2780.0
9159328200,3526.666666666667,5720.0,9060.0,13840.0
9057891395,1086.6666666666667,3180.0,5200.0,12740.0
9769854959,2146.666666666667,2720.0,7220.0,10340.0
7784902937,466.66666666666674,3860.0,10480.0,7660.0
7068997515,2686.666666666667,6460.0,13880.0,27900.0
5721576154,1126.6666666666667,2580.0,5020.0,7900.0
9119232465,186.66666666666674,1120.0,1120.0,2360.0
8932298460,366.66666666666674,1540.0,8000.0,10700.0
8903484032,806.6666666666667,3760.0,5820.0,10020.0
8979506439,1126.6666666666667,6100.0,15680.0,24420.0
8987370204,386.66666666666674,980.0,2740.0,8800.0
8903213162,1766.6666666666667,3500.0,9460.0,14800.0
8864943758,4406.666666666667,8980.0,15600.0,38140.0
8809619012,626.6666666666667,700.0,-1080.0,-3660.0
9120527872,1146.6666666666667,2720.0,6160.0,9400.0
9099303200,106.66666666666674,660.0,-1840.0,-6840.0
9087494707,3326.666666666667,5880.0,7240.0,2240.0
9088812992,3206.666666666667,7340.0,11760.0,21320.0
9241117420,-33.33333333333326,200.0,2060.0,-2460.0
9311629568,1726.6666666666667,7960.0,13900.0,27420.0
9311378285,706.6666666666667,840.0,-40.0,480.0
9334709405,226.66666666666674,500.0,-80.0,-1020.0
8750115171,2606.666666666667,8080.0,17160.0,34800.0
8668849119,1666.6666666666667,4960.0,9680.0,16600.0
8591253191,626.6666666666667,1200.0,3000.0,3320.0
8599389255,826.6666666666667,1860.0,1180.0,960.0
8501083043,726.6666666666667,1840.0,3580.0,10000.0
8509750867,666.6666666666667,1700.0,2600.0,7980.0
8451279928,3826.666666666667,10120.0,24320.0,42640.0
8403828618,2126.666666666667,5560.0,8660.0,19460.0
8287967363,66.66666666666674,680.0,980.0,1460.0
8286138771,2266.666666666667,8440.0,13280.0,15500.0
8284038641,1506.6666666666667,2520.0,5300.0,11760.0
8244458582,1426.6666666666667,1680.0,5500.0,8020.0
8247598231,366.66666666666674,1800.0,3300.0,6100.0
8302655432,746.6666666666667,2100.0,4020.0,6680.0
8352461556,626.6666666666667,2520.0,3500.0,9100.0
8334347496,1546.6666666666667,5000.0,11480.0,21120.0
9819129800,926.6666666666667,1900.0,3900.0,7120.0
9772750158,1726.6666666666667,5480.0,11300.0,16500.0
9742611483,-113.33333333333326,460.0,-820.0,-40.0
9737346097,1146.6666666666667,7680.0,18940.0,32140.0
9739702984,1466.6666666666667,1900.0,5520.0,18320.0
9710891034,-173.33333333333326,-120.0,-140.0,-1400.0
9702484951,1006.6666666666667,4200.0,13720.0,21460.0
9642722025,5106.666666666667,11840.0,21620.0,44900.0
9646124202,1106.6666666666667,4580.0,7040.0,12860.0
9605775204,1186.6666666666667,3380.0,7020.0,12240.0
9573243296,2186.666666666667,2740.0,4540.0,9880.0
9458433163,2546.666666666667,4920.0,3820.0,4520.0
9495411508,3166.666666666667,3900.0,7440.0,15740.0
9426992684,6.6666666666667425,60.0,1380.0,3580.0
9365370185,1526.6666666666667,2820.0,5460.0,9320.0
9387655104,666.6666666666667,320.0,-240.0,9960.0
4851243300,626.6666666666667,7700.0,10940.0,11720.0
9982459209,3666.666666666667,8300.0,14020.0,23940.0
5145912631,466.66666666666674,6280.0,9800.0,13980.0
5273567275,386.66666666666674,980.0,100.0,2200.0
5188116362,3846.666666666667,10940.0,15440.0,32340.0
5328089545,966.6666666666667,3240.0,6300.0,9880.0
5373701539,246.66666666666674,520.0,3500.0,18960.0
5831924232,2186.666666666667,9460.0,13240.0,16400.0
5532816481,266.66666666666674,740.0,2440.0,800.0
5565078866,126.66666666666674,3380.0,7020.0,19480.0
5621417742,2446.666666666667,7060.0,11640.0,19680.0
6144660906,46.66666666666674,4420.0,10520.0,15020.0
6092249511,126.66666666666674,4540.0,4340.0,3200.0
6413115610,506.66666666666674,2520.0,7200.0,6100.0
6396081948,826.6666666666667,700.0,9380.0,19020.0
6392388188,1046.6666666666667,1100.0,4240.0,7980.0
6481259890,6406.666666666667,17860.0,32620.0,55840.0
6505117290,326.66666666666674,560.0,1440.0,840.0
6631474965,2586.666666666667,6300.0,12140.0,21020.0
6674201282,3506.666666666667,8880.0,18060.0,28060.0
6772259933,2106.666666666667,5080.0,9220.0,21880.0
6792969106,1866.6666666666667,2640.0,7520.0,4440.0
6831743723,3466.666666666667,11260.0,18800.0,37440.0
6803697881,806.6666666666667,2940.0,5400.0,11000.0
6857959719,2326.666666666667,8040.0,15820.0,29600.0
7121172157,966.6666666666667,3720.0,8400.0,11240.0
7030993509,2786.666666666667,7880.0,20900.0,42640.0
7014725296,246.66666666666674,600.0,2300.0,3460.0
6936864473,326.66666666666674,500.0,620.0,340.0
8078256332,366.66666666666674,840.0,2720.0,5100.0
8110223963,486.66666666666674,-360.0,-280.0,2000.0
8230539912,1346.6666666666667,3460.0,7440.0,18900.0
8173156290,706.6666666666667,1260.0,2600.0,6480.0
8178399286,626.6666666666667,2020.0,600.0,-3020.0
7935639653,2946.666666666667,8780.0,34560.0,53900.0
7762884853,766.6666666666667,760.0,-1240.0,-1960.0
7399019350,2706.666666666667,7220.0,16400.0,25520.0
7393250396,586.6666666666667,1500.0,2740.0,4020.0
7391431125,946.6666666666667,3400.0,3080.0,4800.0
7367046404,166.66666666666674,1160.0,3260.0,5280.0
7430210456,906.6666666666667,2560.0,5300.0,7560.0
7498650687,1286.6666666666667,3640.0,6920.0,9540.0
7597488955,126.66666666666674,-80.0,540.0,-1660.0
3365174220,1206.6666666666667,4520.0,3140.0,-1000.0
3280226091,66.66666666666674,1660.0,1180.0,-240.0
4596977455,646.6666666666667,2640.0,3440.0,6000.0
5674654472,26.666666666666742,1120.0,1660.0,8620.0
9418579799,10606.666666666666,33400.0,60300.0,141400.0
8499508974,386.66666666666674,1380.0,2060.0,1760.0
9353066751,2706.666666666667,9100.0,19260.0,36340.0
8500561045,1586.6666666666667,4420.0,10980.0,16800.0
9084340078,3246.666666666667,11740.0,23880.0,33120.0
5751726051,626.6666666666667,2060.0,4140.0,5380.0
8163713724,5326.666666666667,9780.0,15080.0,24680.0
8103418814,6986.666666666667,19120.0,35560.0,60340.0
4566565653,31826.666666666668,94020.0,176980.0,311460.0
7641257145,486.66666666666674,1800.0,3040.0,-520.0
7640456275,6806.666666666667,9740.0,16560.0,33740.0
7728027632,1366.6666666666667,15340.0,20460.0,20120.0
7731423524,6326.666666666667,11760.0,12120.0,21180.0
6326083933,2886.666666666667,4420.0,15820.0,14300.0
8732805693,-73.33333333333326,1940.0,7840.0,101100.0
8264890860,2266.666666666667,2880.0,6640.0,14620.0
9214382640,866.6666666666667,2060.0,3620.0,2860.0
9238749826,1106.6666666666667,2860.0,1560.0,-1980.0
9299833634,2886.666666666667,5880.0,11360.0,18320.0
9662388803,686.6666666666667,3820.0,3740.0,-1220.0
9649000362,566.6666666666667,300.0,840.0,260.0
5851850166,1106.6666666666667,2480.0,7180.0,9700.0
9825425479,-233.33333333333326,-640.0,-3140.0,-6480.0
9054987072,2466.666666666667,10040.0,37720.0,60440.0
8421667108,2566.666666666667,3420.0,4100.0,240.0
7113550046,5486.666666666667,9280.0,15120.0,16600.0
6672645882,1486.6666666666667,5200.0,9560.0,19100.0
8315238134,3206.666666666667,3800.0,4500.0,2980.0
5921597418,26.666666666666742,120.0,2040.0,-880.0
6009399597,4726.666666666667,16700.0,26180.0,45340.0
5441865189,1166.6666666666667,3540.0,8680.0,15900.0
5692990702,6066.666666666667,15620.0,29660.0,40260.0
5410664935,5446.666666666667,10560.0,18640.0,35420.0
5421678209,2646.666666666667,4400.0,8700.0,13940.0
5238170615,666.6666666666667,2440.0,5240.0,3120.0
5180248443,486.66666666666674,-180.0,-1440.0,-6040.0
9478869001,2026.6666666666667,6780.0,10320.0,26560.0
9369302626,1666.6666666666667,4380.0,5640.0,3560.0
9400771565,4026.666666666667,9920.0,19800.0,37380.0
9519504493,4506.666666666667,19340.0,34120.0,56860.0
9524758163,1586.6666666666667,5940.0,12360.0,20080.0
8921291842,9886.666666666666,19120.0,33660.0,61800.0
9294841385,4946.666666666667,12660.0,25240.0,46820.0
9202041117,1526.6666666666667,2920.0,6980.0,18340.0
8320717858,66.66666666666674,1860.0,780.0,-2020.0
8298973698,1146.6666666666667,2500.0,6360.0,9200.0
8349842668,1546.6666666666667,6260.0,17760.0,29540.0
8642122463,1226.6666666666667,3440.0,7260.0,16440.0
8632956336,226.66666666666674,2880.0,3120.0,4980.0
8587057351,1666.6666666666667,5060.0,10740.0,21340.0
8504767191,3526.666666666667,10300.0,19840.0,37120.0
6293033391,4806.666666666667,11280.0,20140.0,30600.0
6537101484,4886.666666666667,11380.0,20920.0,29160.0
6493588035,5946.666666666667,12520.0,19460.0,39500.0
6515595771,4486.666666666667,13260.0,25620.0,43740.0
6955228093,1386.6666666666667,3060.0,5360.0,8080.0
6969916557,1766.6666666666667,4820.0,10520.0,18820.0
6913290974,4306.666666666667,9960.0,43620.0,75020.0
6926377540,3146.666666666667,10660.0,22380.0,40480.0
7024691768,5866.666666666667,10140.0,12520.0,23920.0
7063995388,5026.666666666667,12580.0,23880.0,41700.0
6624398149,5566.666666666667,19700.0,40940.0,84420.0
7704968796,2866.666666666667,16180.0,20480.0,29480.0
7760264134,7006.666666666667,16780.0,32420.0,66540.0
7866711909,5966.666666666667,11100.0,20980.0,42460.0
8093455296,4906.666666666667,18020.0,35320.0,64760.0
8005123122,2846.666666666667,8600.0,14040.0,23240.0
7215525720,1166.6666666666667,8380.0,14580.0,20960.0
7277904801,5226.666666666667,12960.0,27340.0,50600.0
7435976935,346.66666666666674,1940.0,7800.0,11160.0
3763626918,2126.666666666667,3960.0,5900.0,5860.0
5055197493,4046.666666666667,9240.0,14040.0,27820.0
3630188608,2626.666666666667,8740.0,22660.0,45360.0
4323025986,1466.6666666666667,4700.0,4020.0,640.0
8822719870,3986.666666666667,11860.0,25000.0,55420.0
8942519016,3326.666666666667,4740.0,8960.0,12400.0
7923596988,20326.666666666668,61100.0,124660.0,220200.0
8091871152,346.66666666666674,1920.0,4840.0,14500.0
7005544172,3066.666666666667,12820.0,25520.0,40560.0
7709397375,1646.6666666666667,7140.0,14960.0,18820.0
6196039883,4366.666666666667,11960.0,25300.0,51620.0
8591276880,1546.6666666666667,15080.0,30240.0,47560.0
7506777736,1406.6666666666667,4620.0,11180.0,20760.0
4132966403,11706.666666666666,35420.0,62660.0,95000.0
3770950639,14666.666666666666,40300.0,73960.0,102540.0
5040528651,4206.666666666667,10240.0,14360.0,23160.0
7560251590,706.6666666666667,2460.0,4720.0,12560.0
4110444150,1506.6666666666667,2980.0,6960.0,9120.0
5827231368,4666.666666666667,4780.0,9220.0,8900.0
7125624159,1066.6666666666667,8000.0,13940.0,22220.0
8921288979,1266.6666666666667,5260.0,7620.0,6080.0
3121890000,6146.666666666667,15040.0,40200.0,88940.0
8917378664,326.66666666666674,740.0,1620.0,2500.0
9922177045,1186.6666666666667,3320.0,7500.0,9600.0
9893067923,286.66666666666674,1820.0,3540.0,4820.0
8719970524,386.66666666666674,120.0,2120.0,4080.0
8797033878,1646.6666666666667,4080.0,4820.0,6700.0
9979572603,-193.33333333333326,-420.0,-2280.0,-6800.0
8466735462,4266.666666666667,12160.0,22440.0,53780.0
5942298581,826.6666666666667,300.0,-380.0,-5380.0
7692624516,1566.6666666666667,3060.0,6640.0,11360.0
7310944964,4026.666666666667,13940.0,22740.0,47220.0
5148268694,3626.666666666667,5960.0,8000.0,10440.0
5833520848,3626.666666666667,4360.0,10320.0,5320.0
8740691498,3746.666666666667,14060.0,34360.0,53640.0
5794967738,526.6666666666667,280.0,-2220.0,-7120.0
7164418591,926.6666666666667,1580.0,6200.0,12420.0
7223665939,3206.666666666667,8160.0,14620.0,19140.0
8114936437,1726.6666666666667,7240.0,7620.0,8260.0
2828038768,986.6666666666667,2720.0,5120.0,7200.0
7532724066,366.66666666666674,2000.0,3980.0,2720.0
5528373229,4606.666666666667,8140.0,12040.0,27580.0
8542250446,4486.666666666667,8600.0,13220.0,17560.0
4444655928,4806.666666666667,5300.0,2800.0,-1840.0
9571417710,286.66666666666674,2860.0,880.0,-3680.0
5947531973,1186.6666666666667,1800.0,5340.0,16840.0
5154812481,526.6666666666667,460.0,1440.0,4860.0
9480470104,3766.666666666667,11740.0,23620.0,40620.0
8368974234,6166.666666666667,17040.0,40080.0,59640.0
7218154528,1426.6666666666667,5840.0,10480.0,18540.0
3234609857,3126.666666666667,7840.0,11300.0,19380.0
6829923477,3186.666666666667,8400.0,5900.0,900.0
6813387053,2046.6666666666667,6820.0,13300.0,19360.0
6151754261,5666.666666666667,15980.0,29480.0,41860.0
6460543188,2306.666666666667,6440.0,11280.0,18480.0
6416528708,1346.6666666666667,4080.0,9280.0,14680.0
6312979810,6346.666666666667,14820.0,12320.0,11980.0
7254052038,-153.33333333333326,1380.0,-540.0,-2560.0
7601139706,1946.6666666666667,3400.0,9420.0,20600.0
7456716052,2406.666666666667,5340.0,3400.0,18380.0
7825014640,2006.6666666666667,4700.0,8720.0,23160.0
8063839331,2466.666666666667,6440.0,15620.0,28200.0
8071941381,4806.666666666667,13580.0,26760.0,49500.0
5826967059,6786.666666666667,23020.0,43300.0,80720.0
4619781788,6506.666666666667,28080.0,56860.0,99500.0
9794243267,266.66666666666674,60.0,-800.0,-1800.0
9912197648,3146.666666666667,5100.0,6080.0,16760.0
8724423387,-13.333333333333258,20.0,400.0,-1740.0
9217799504,506.66666666666674,360.0,680.0,340.0
8912926160,546.6666666666667,2640.0,6740.0,10640.0
4234151770,746.6666666666667,1380.0,-580.0,-280.0
4463553763,5346.666666666667,15840.0,33580.0,72960.0
9603397937,1106.6666666666667,2760.0,6120.0,10680.0
9026154601,506.66666666666674,3240.0,6260.0,8020.0
5195446370,-233.33333333333326,-380.0,-1820.0,-6620.0
5366635439,86.66666666666674,1360.0,2560.0,2880.0
