고객ID,1개월_혜택,3개월_혜택,6개월_혜택,12개월_혜택
8222180151,-833.3333333333333,2500.0,8000.0,12000.0
6313271477,2166.666666666667,12500.0,30000.0,74000.0
6536617006,15166.666666666666,45500.0,84000.0,127000.0
6257947448,9166.666666666666,36500.0,68000.0,144000.0
6605805384,9166.666666666666,25500.0,40000.0,47000.0
6628619135,166.66666666666674,7500.0,20000.0,31000.0
6801905989,2166.666666666667,12500.0,23000.0,39000.0
6854332141,10166.666666666666,27500.0,57000.0,108000.0
7105200181,8166.666666666667,18500.0,20000.0,22000.0
3622343496,14166.666666666666,44500.0,96000.0,177000.0
4285322344,5166.666666666667,13500.0,29000.0,54000.0
6401881613,7166.666666666667,14500.0,49000.0,87000.0
8199396575,1166.6666666666667,3500.0,12000.0,21000.0
7847056019,166.66666666666674,4500.0,19000.0,37000.0
7848636171,4166.666666666667,7500.0,21000.0,68000.0
5008056974,1166.6666666666667,16500.0,29000.0,71000.0
4930440622,21166.666666666668,66500.0,128000.0,203000.0
9419408530,4166.666666666667,12500.0,23000.0,50000.0
8016930238,166.66666666666674,21500.0,30000.0,43000.0
9033788943,4166.666666666667,13500.0,20000.0,38000.0
5133864775,5166.666666666667,13500.0,30000.0,52000.0
6380888437,17166.666666666668,36500.0,81000.0,159000.0
4454664000,6166.666666666667,20500.0,39000.0,75000.0
4005858733,9166.666666666666,37500.0,70000.0,133000.0
8981350443,2166.666666666667,6500.0,8000.0,25000.0
7371265519,9166.666666666666,17500.0,31000.0,67000.0
7619007388,2166.666666666667,6500.0,10000.0,14000.0
6266077941,5166.666666666667,6500.0,7000.0,21000.0
5922405986,5166.666666666667,13500.0,18000.0,51000.0
5948895248,4166.666666666667,11500.0,27000.0,54000.0
5003082451,5166.666666666667,46500.0,72000.0,100000.0
5319221565,10166.666666666666,30500.0,61000.0,93000.0
4727822299,4166.666666666667,13500.0,16000.0,24000.0
9378761557,-833.3333333333333,-2500.0,-3000.0,-8000.0
6798767840,-833.3333333333333,-2500.0,-4000.0,-6000.0
6365445461,1166.6666666666667,9500.0,37000.0,105000.0
7454103799,13166.666666666666,35500.0,67000.0,123000.0
7195894871,15166.666666666666,39500.0,53000.0,58000.0
7831338980,3166.666666666667,7500.0,34000.0,72000.0
4539873279,11166.666666666666,25500.0,55000.0,69000.0
4066967742,20166.666666666668,60500.0,125000.0,233000.0
6769655783,5166.666666666667,10500.0,14000.0,25000.0
7392247685,13166.666666666666,39500.0,59000.0,118000.0
7175467548,166.66666666666674,1500.0,3000.0,16000.0
7584411677,2166.666666666667,2500.0,18000.0,49000.0
5402305236,-833.3333333333333,2500.0,7000.0,7000.0
6358598959,2166.666666666667,6500.0,13000.0,37000.0
6175105133,5166.666666666667,9500.0,22000.0,33000.0
7865402871,5166.666666666667,10500.0,8000.0,27000.0
7723077005,-833.3333333333333,9500.0,15000.0,54000.0
7808283114,-833.3333333333333,-1500.0,-2000.0,-5000.0
5763023282,5166.666666666667,11500.0,23000.0,49000.0
5265746714,2166.666666666667,7500.0,23000.0,53000.0
8972702010,5166.666666666667,15500.0,34000.0,72000.0
4591234665,10166.666666666666,22500.0,59000.0,119000.0
7958475344,5166.666666666667,27500.0,38000.0,52000.0
8491143721,19166.666666666668,57500.0,131000.0,269000.0
4388328736,5166.666666666667,13500.0,29000.0,45000.0
6388507486,9166.666666666666,23500.0,31000.0,80000.0
4996256430,9166.666666666666,28500.0,35000.0,52000.0
9206279207,-833.3333333333333,-1500.0,-2000.0,-7000.0
9150981076,-833.3333333333333,-2500.0,-5000.0,-10000.0
9172981644,-833.3333333333333,-1500.0,-2000.0,-5000.0
2707470334,17166.666666666668,49500.0,101000.0,198000.0
7739317831,1166.6666666666667,7500.0,9000.0,7000.0
6471082920,166.66666666666674,-1500.0,-4000.0,-9000.0
5398115013,-833.3333333333333,6500.0,11000.0,27000.0
5361670115,166.66666666666674,3500.0,12000.0,10000.0
5150139030,2166.666666666667,9500.0,23000.0,52000.0
3636763069,2166.666666666667,9500.0,28000.0,69000.0
9377728903,1166.6666666666667,-500.0,1000.0,5000.0
8975590676,-833.3333333333333,500.0,3000.0,0.0
8495890998,-833.3333333333333,5500.0,5000.0,4000.0
8160329409,7166.666666666667,14500.0,27000.0,63000.0
6795346345,6166.666666666667,14500.0,23000.0,19000.0
6342634617,-833.3333333333333,12500.0,19000.0,44000.0
6568075515,-833.3333333333333,5500.0,6000.0,5000.0
6228602638,-833.3333333333333,-1500.0,8000.0,10000.0
9163042211,4166.666666666667,14500.0,34000.0,59000.0
7620316563,166.66666666666674,-1500.0,10000.0,24000.0
8931285872,-833.3333333333333,-500.0,-2000.0,-5000.0
8909536503,6166.666666666667,4500.0,5000.0,21000.0
8992627223,4166.666666666667,14500.0,42000.0,71000.0
8871533067,4166.666666666667,7500.0,16000.0,47000.0
8828802177,-833.3333333333333,-2500.0,-1000.0,-6000.0
9194498442,5166.666666666667,19500.0,34000.0,74000.0
9261609884,6166.666666666667,30500.0,60000.0,102000.0
8634797905,166.66666666666674,12500.0,19000.0,32000.0
8630364270,13166.666666666666,21500.0,28000.0,28000.0
8661553007,-833.3333333333333,-2500.0,-5000.0,-10000.0
8367175444,-833.3333333333333,500.0,0.0,1000.0
9812876667,5166.666666666667,16500.0,29000.0,79000.0
9547348559,-833.3333333333333,-1500.0,0.0,4000.0
5514522866,-833.3333333333333,-2500.0,3000.0,11000.0
5985059191,5166.666666666667,17500.0,49000.0,94000.0
5297705578,1166.6666666666667,12500.0,46000.0,76000.0
7388325137,10166.666666666666,12500.0,10000.0,8000.0
7958466354,5166.666666666667,17500.0,33000.0,74000.0
7115954196,-833.3333333333333,-500.0,7000.0,12000.0
6969687339,1166.6666666666667,3500.0,5000.0,4000.0
6996945848,-833.3333333333333,-2500.0,3000.0,12000.0
6494388708,166.66666666666674,-1500.0,-4000.0,-9000.0
3859594938,-833.3333333333333,2500.0,0.0,-5000.0
5457632387,18166.666666666668,51500.0,105000.0,206000.0
5339910682,5166.666666666667,13500.0,43000.0,95000.0
7203236125,6166.666666666667,34500.0,67000.0,119000.0
7842334665,13166.666666666666,23500.0,44000.0,86000.0
7783889140,6166.666666666667,21500.0,40000.0,73000.0
7964757939,8166.666666666667,24500.0,43000.0,81000.0
7152909148,7166.666666666667,25500.0,45000.0,45000.0
7337733005,6166.666666666667,19500.0,42000.0,99000.0
7532741806,166.66666666666674,1500.0,8000.0,14000.0
7537217717,-833.3333333333333,-500.0,1000.0,1000.0
9861371480,3166.666666666667,12500.0,21000.0,29000.0
9761764643,-833.3333333333333,-2500.0,-5000.0,-10000.0
9591892407,1166.6666666666667,500.0,0.0,-2000.0
8994735550,8166.666666666667,15500.0,32000.0,55000.0
9131834112,5166.666666666667,15500.0,31000.0,55000.0
8734441021,1166.6666666666667,10500.0,20000.0,21000.0
8577931246,15166.666666666666,56500.0,123000.0,232000.0
8445526288,9166.666666666666,19500.0,49000.0,96000.0
8425090468,6166.666666666667,27500.0,35000.0,60000.0
8304506792,-833.3333333333333,1500.0,-1000.0,-4000.0
9293048928,11166.666666666666,20500.0,29000.0,56000.0
9507211355,-833.3333333333333,12500.0,47000.0,85000.0
9436453396,-833.3333333333333,-2500.0,-5000.0,-10000.0
9646936126,1166.6666666666667,1500.0,10000.0,15000.0
9689163328,6166.666666666667,13500.0,27000.0,65000.0
9899116336,1166.6666666666667,2500.0,18000.0,35000.0
5562746084,166.66666666666674,7500.0,13000.0,51000.0
6957607636,2166.666666666667,3500.0,4000.0,14000.0
6116406003,5166.666666666667,15500.0,32000.0,62000.0
6311678895,7166.666666666667,27500.0,49000.0,104000.0
6472113997,-833.3333333333333,-2500.0,-5000.0,-6000.0
6465054146,166.66666666666674,-1500.0,1000.0,17000.0
7413216720,5166.666666666667,15500.0,27000.0,55000.0
7332468979,-833.3333333333333,-2500.0,-2000.0,0.0
8215380542,-833.3333333333333,1500.0,1000.0,-2000.0
6663216333,-833.3333333333333,3500.0,6000.0,9000.0
5447153445,5166.666666666667,13500.0,24000.0,52000.0
6959445083,10166.666666666666,22500.0,49000.0,127000.0
8097168913,-833.3333333333333,1500.0,7000.0,25000.0
9203398713,5166.666666666667,12500.0,12000.0,13000.0
9104838435,2166.666666666667,4500.0,8000.0,4000.0
7073216404,7166.666666666667,6500.0,8000.0,3000.0
6447752362,5166.666666666667,16500.0,31000.0,45000.0
7635787304,2166.666666666667,500.0,0.0,0.0
4941724139,11166.666666666666,27500.0,61000.0,93000.0
5967509053,-833.3333333333333,-1500.0,2000.0,16000.0
3402951759,1166.6666666666667,21500.0,56000.0,97000.0
5230099651,2166.666666666667,1500.0,5000.0,15000.0
7887173534,-833.3333333333333,-2500.0,-2000.0,14000.0
7406418030,10166.666666666666,48500.0,90000.0,154000.0
9489128136,9166.666666666666,22500.0,60000.0,114000.0
7906588564,-833.3333333333333,2500.0,14000.0,61000.0
7987330530,8166.666666666667,19500.0,35000.0,55000.0
6695191416,5166.666666666667,9500.0,18000.0,16000.0
9265265651,6166.666666666667,20500.0,36000.0,62000.0
5975635966,4166.666666666667,21500.0,43000.0,78000.0
5289059358,6166.666666666667,6500.0,27000.0,40000.0
7684276484,5166.666666666667,17500.0,33000.0,90000.0
7817983480,4166.666666666667,16500.0,31000.0,81000.0
9884188602,-833.3333333333333,-500.0,-1000.0,8000.0
4222139623,-833.3333333333333,-2500.0,6000.0,1000.0
8502438097,5166.666666666667,11500.0,46000.0,68000.0
5878093557,2166.666666666667,6500.0,17000.0,28000.0
5737058070,9166.666666666666,26500.0,62000.0,126000.0
7229178298,-833.3333333333333,9500.0,11000.0,35000.0
3885814769,13166.666666666666,21500.0,42000.0,55000.0
3990158487,166.66666666666674,15500.0,25000.0,28000.0
4606692217,17166.666666666668,36500.0,49000.0,88000.0
9431738762,5166.666666666667,12500.0,24000.0,32000.0
5950178052,11166.666666666666,29500.0,60000.0,136000.0
7080835987,5166.666666666667,24500.0,56000.0,121000.0
6491004324,15166.666666666666,39500.0,85000.0,177000.0
4197502452,5166.666666666667,16500.0,39000.0,64000.0
8887002693,5166.666666666667,6500.0,24000.0,38000.0
7291600940,3166.666666666667,16500.0,41000.0,57000.0
5328122803,-833.3333333333333,-1500.0,-4000.0,-8000.0
8612521432,23166.666666666668,62500.0,108000.0,183000.0
6696518611,4166.666666666667,15500.0,22000.0,58000.0
9012294405,5166.666666666667,11500.0,20000.0,43000.0
8854754924,-833.3333333333333,3500.0,7000.0,17000.0
3653299367,7166.666666666667,14500.0,53000.0,98000.0
5313973008,1166.6666666666667,500.0,0.0,-5000.0
6131071787,-833.3333333333333,2500.0,25000.0,71000.0
9195528659,7166.666666666667,19500.0,23000.0,49000.0
6567802893,2166.666666666667,10500.0,27000.0,25000.0
6996926984,1166.6666666666667,-500.0,0.0,1000.0
7802228348,6166.666666666667,29500.0,49000.0,69000.0
7729363736,2166.666666666667,3500.0,8000.0,16000.0
8923694544,3166.666666666667,4500.0,18000.0,24000.0
8399151338,166.66666666666674,2500.0,11000.0,26000.0
9929289945,166.66666666666674,500.0,-1000.0,-5000.0
9954170857,5166.666666666667,4500.0,19000.0,29000.0
5899070345,7166.666666666667,25500.0,58000.0,110000.0
3893147356,9166.666666666666,26500.0,51000.0,99000.0
9821527133,1166.6666666666667,-500.0,-1000.0,0.0
9658205341,-833.3333333333333,500.0,4000.0,7000.0
8069092033,5166.666666666667,12500.0,22000.0,42000.0
6594535741,6166.666666666667,13500.0,23000.0,51000.0
6793265098,2166.666666666667,3500.0,10000.0,38000.0
9239852048,4166.666666666667,9500.0,15000.0,25000.0
9705146467,21166.666666666668,64500.0,108000.0,139000.0
9593482632,-833.3333333333333,-2500.0,-5000.0,-10000.0
7377053160,5166.666666666667,14500.0,31000.0,53000.0
8501100902,10166.666666666666,17500.0,39000.0,73000.0
8932359910,-833.3333333333333,-2500.0,-1000.0,2000.0
9051107439,-833.3333333333333,9500.0,26000.0,32000.0
8772166923,1166.6666666666667,11500.0,34000.0,52000.0
9116618405,-833.3333333333333,-2500.0,2000.0,-2000.0
9092781997,4166.666666666667,13500.0,23000.0,29000.0
9154892556,166.66666666666674,1500.0,-1000.0,-4000.0
9182677668,-833.3333333333333,-2500.0,-5000.0,-7000.0
9178227935,2166.666666666667,2500.0,2000.0,10000.0
9294893368,3166.666666666667,4500.0,8000.0,12000.0
9286225055,-833.3333333333333,-500.0,0.0,-3000.0
8639793094,7166.666666666667,21500.0,35000.0,78000.0
8685932454,2166.666666666667,2500.0,19000.0,36000.0
8580018193,11166.666666666666,32500.0,59000.0,116000.0
8370564101,4166.666666666667,9500.0,13000.0,24000.0
8319194964,2166.666666666667,11500.0,17000.0,19000.0
8312109660,-833.3333333333333,-2500.0,-3000.0,5000.0
9859034352,2166.666666666667,5500.0,8000.0,34000.0
9866102976,-833.3333333333333,-2500.0,-5000.0,-9000.0
9863233291,-833.3333333333333,-2500.0,0.0,19000.0
9873179492,2166.666666666667,3500.0,1000.0,-4000.0
9817064838,1166.6666666666667,3500.0,3000.0,-2000.0
9902547642,-833.3333333333333,-2500.0,1000.0,13000.0
9893617277,-833.3333333333333,-1500.0,10000.0,12000.0
9943446636,6166.666666666667,18500.0,30000.0,63000.0
9752066825,-833.3333333333333,-2500.0,-5000.0,3000.0
9752592134,5166.666666666667,11500.0,37000.0,78000.0
9736612836,2166.666666666667,6500.0,4000.0,6000.0
9728744739,5166.666666666667,13500.0,20000.0,53000.0
9716159135,-833.3333333333333,-2500.0,-5000.0,-8000.0
9694645225,15166.666666666666,49500.0,104000.0,195000.0
9594503770,4166.666666666667,2500.0,2000.0,3000.0
9592701174,4166.666666666667,3500.0,1000.0,6000.0
9587435807,-833.3333333333333,-2500.0,-3000.0,-8000.0
9442751504,5166.666666666667,16500.0,31000.0,37000.0
9399486175,-833.3333333333333,6500.0,4000.0,2000.0
9366704188,-833.3333333333333,6500.0,19000.0,20000.0
9362523181,1166.6666666666667,6500.0,16000.0,36000.0
9972003547,166.66666666666674,500.0,1000.0,-1000.0
4716821544,-833.3333333333333,-2500.0,-5000.0,-7000.0
4705008840,14166.666666666666,29500.0,36000.0,59000.0
5316062933,-833.3333333333333,-2500.0,-1000.0,-2000.0
5906661620,-833.3333333333333,-2500.0,-4000.0,-4000.0
5918996285,-833.3333333333333,-500.0,-2000.0,-5000.0
5849255118,15166.666666666666,42500.0,82000.0,154000.0
5750954823,28166.666666666668,79500.0,145000.0,255000.0
5723717020,-833.3333333333333,-2500.0,-5000.0,-10000.0
5449247284,2166.666666666667,9500.0,19000.0,23000.0
5542294051,-833.3333333333333,-500.0,-3000.0,-7000.0
5699582420,3166.666666666667,1500.0,0.0,-3000.0
6151262426,166.66666666666674,-500.0,-1000.0,-5000.0
6155969981,-833.3333333333333,-1500.0,-4000.0,-8000.0
6097508686,-833.3333333333333,6500.0,9000.0,25000.0
6022281266,9166.666666666666,39500.0,85000.0,198000.0
6244833703,-833.3333333333333,-2500.0,-5000.0,-10000.0
6260045231,8166.666666666667,35500.0,64000.0,110000.0
6165141757,7166.666666666667,19500.0,35000.0,79000.0
6389292338,-833.3333333333333,18500.0,21000.0,45000.0
6516699894,4166.666666666667,11500.0,24000.0,39000.0
6617878005,4166.666666666667,7500.0,15000.0,45000.0
6612119809,2166.666666666667,12500.0,32000.0,42000.0
6651701344,2166.666666666667,2500.0,0.0,10000.0
6779630602,-833.3333333333333,-1500.0,-1000.0,-5000.0
6847771985,11166.666666666666,34500.0,78000.0,129000.0
6842520300,166.66666666666674,500.0,-2000.0,1000.0
6971252454,21166.666666666668,55500.0,109000.0,196000.0
6878173825,166.66666666666674,4500.0,24000.0,36000.0
8045499203,10166.666666666666,8500.0,7000.0,16000.0
8051807446,2166.666666666667,5500.0,17000.0,51000.0
8088510325,3166.666666666667,6500.0,9000.0,13000.0
7992559027,2166.666666666667,14500.0,36000.0,62000.0
8027153436,2166.666666666667,4500.0,8000.0,23000.0
8155621610,-833.3333333333333,2500.0,0.0,-2000.0
8223774869,-833.3333333333333,3500.0,4000.0,0.0
8225095048,1166.6666666666667,3500.0,2000.0,21000.0
8192820945,-833.3333333333333,-2500.0,-5000.0,-10000.0
8188657256,-833.3333333333333,-2500.0,-4000.0,-9000.0
8194406489,17166.666666666668,48500.0,98000.0,191000.0
7944839071,-833.3333333333333,-2500.0,-5000.0,-4000.0
7908684312,166.66666666666674,-500.0,-1000.0,3000.0
7844976961,7166.666666666667,14500.0,47000.0,109000.0
7856227569,-833.3333333333333,-500.0,-1000.0,-5000.0
7824786457,-833.3333333333333,-2500.0,-5000.0,-10000.0
7828716258,-833.3333333333333,-2500.0,-4000.0,-5000.0
7772353742,6166.666666666667,12500.0,24000.0,65000.0
7738526416,1166.6666666666667,2500.0,4000.0,6000.0
7216080164,166.66666666666674,3500.0,21000.0,29000.0
7312804621,-833.3333333333333,-2500.0,3000.0,-2000.0
7332472153,4166.666666666667,16500.0,38000.0,78000.0
7372061864,7166.666666666667,14500.0,20000.0,40000.0
7480324217,-833.3333333333333,-2500.0,-2000.0,-3000.0
7589914757,-833.3333333333333,-2500.0,-4000.0,-9000.0
7613745493,2166.666666666667,6500.0,10000.0,5000.0
4011122516,-833.3333333333333,5500.0,18000.0,44000.0
7964494942,7166.666666666667,21500.0,43000.0,59000.0
8057298762,7166.666666666667,33500.0,58000.0,119000.0
9762290017,2166.666666666667,4500.0,10000.0,19000.0
8845035749,7166.666666666667,27500.0,51000.0,122000.0
4639480436,6166.666666666667,16500.0,25000.0,26000.0
6117172142,5166.666666666667,12500.0,22000.0,44000.0
8360876341,24166.666666666668,62500.0,116000.0,247000.0
4586270382,5166.666666666667,11500.0,20000.0,17000.0
6657705242,5166.666666666667,16500.0,35000.0,47000.0
6892858597,20166.666666666668,48500.0,77000.0,140000.0
6324002260,6166.666666666667,24500.0,36000.0,79000.0
9205759120,5166.666666666667,6500.0,8000.0,16000.0
9576959631,-833.3333333333333,-1500.0,-3000.0,-7000.0
5077509080,5166.666666666667,21500.0,40000.0,43000.0
9194231977,9166.666666666666,36500.0,79000.0,131000.0
8722875977,2166.666666666667,12500.0,25000.0,42000.0
8503207149,-833.3333333333333,-2500.0,-1000.0,-2000.0
6350763372,5166.666666666667,18500.0,44000.0,68000.0
7674325840,166.66666666666674,-500.0,1000.0,20000.0
7290787187,25166.666666666668,50500.0,98000.0,198000.0
6245877403,12166.666666666666,34500.0,65000.0,126000.0
6247479667,19166.666666666668,68500.0,141000.0,275000.0
9649303726,-833.3333333333333,3500.0,4000.0,5000.0
5444504298,166.66666666666674,-500.0,2000.0,13000.0
4356632305,8166.666666666667,24500.0,40000.0,81000.0
4962449163,17166.666666666668,52500.0,92000.0,149000.0
5118153974,9166.666666666666,25500.0,50000.0,73000.0
5432999021,13166.666666666666,30500.0,57000.0,105000.0
5393914136,19166.666666666668,46500.0,89000.0,179000.0
9876837175,17166.666666666668,47500.0,99000.0,194000.0
9823359689,9166.666666666666,32500.0,60000.0,103000.0
9983535889,13166.666666666666,31500.0,59000.0,106000.0
9201051931,9166.666666666666,32500.0,66000.0,134000.0
8482772972,15166.666666666666,33500.0,65000.0,94000.0
8303188383,9166.666666666666,27500.0,57000.0,116000.0
8259427831,14166.666666666666,34500.0,70000.0,114000.0
8582378658,21166.666666666668,32500.0,57000.0,108000.0
6258479869,17166.666666666668,22500.0,40000.0,53000.0
6069997595,7166.666666666667,13500.0,31000.0,52000.0
6320077918,4166.666666666667,12500.0,10000.0,5000.0
6571229394,9166.666666666666,38500.0,79000.0,147000.0
6920395244,7166.666666666667,37500.0,59000.0,94000.0
7142162488,12166.666666666666,44500.0,93000.0,183000.0
6622595214,10166.666666666666,27500.0,57000.0,105000.0
7851272609,9166.666666666666,27500.0,55000.0,110000.0
7370488458,-833.3333333333333,2500.0,26000.0,93000.0
7437337153,16166.666666666666,34500.0,78000.0,151000.0
7535909698,15166.666666666666,37500.0,86000.0,169000.0
7655437490,2166.666666666667,7500.0,14000.0,30000.0
6341045643,9166.666666666666,32500.0,59000.0,127000.0
6578034177,9166.666666666666,27500.0,50000.0,77000.0
2930826196,166.66666666666674,3500.0,6000.0,18000.0
8485924624,-833.3333333333333,-2500.0,-5000.0,-10000.0
8312906334,-833.3333333333333,-1500.0,-3000.0,12000.0
7663295329,5166.666666666667,15500.0,31000.0,61000.0
9066814562,-833.3333333333333,500.0,-1000.0,-3000.0
8265985440,5166.666666666667,12500.0,23000.0,42000.0
8527061733,3166.666666666667,15500.0,50000.0,99000.0
5151445339,166.66666666666674,-1500.0,-4000.0,-8000.0
4313617753,6166.666666666667,7500.0,9000.0,10000.0
5155372183,-833.3333333333333,1500.0,8000.0,5000.0
9870039212,11166.666666666666,30500.0,72000.0,122000.0
7503649991,-833.3333333333333,-1500.0,-4000.0,-8000.0
8468344793,7166.666666666667,24500.0,54000.0,101000.0
5284084409,8166.666666666667,19500.0,43000.0,111000.0
6687091761,166.66666666666674,33500.0,59000.0,154000.0
7418971437,3166.666666666667,2500.0,18000.0,34000.0
8058358767,3166.666666666667,10500.0,30000.0,70000.0
5048429869,11166.666666666666,25500.0,53000.0,65000.0
9706206692,-833.3333333333333,6500.0,6000.0,10000.0
5960665688,11166.666666666666,23500.0,39000.0,50000.0
6202633314,12166.666666666666,19500.0,29000.0,51000.0
6917752992,1166.6666666666667,16500.0,20000.0,56000.0
5739172860,5166.666666666667,8500.0,16000.0,39000.0
9678154222,-833.3333333333333,-1500.0,-3000.0,-7000.0
9077062113,-833.3333333333333,-2500.0,-5000.0,-6000.0
8732597147,7166.666666666667,23500.0,54000.0,108000.0
5262060504,2166.666666666667,19500.0,44000.0,91000.0
9301455604,1166.6666666666667,500.0,-1000.0,0.0
5018789119,5166.666666666667,18500.0,35000.0,42000.0
5120772428,10166.666666666666,20500.0,33000.0,64000.0
6410243249,5166.666666666667,8500.0,13000.0,16000.0
5723436272,4166.666666666667,24500.0,63000.0,124000.0
3620263772,3166.666666666667,12500.0,23000.0,46000.0
9345468303,-833.3333333333333,-1500.0,1000.0,-2000.0
4105762532,9166.666666666666,38500.0,65000.0,101000.0
5702456788,1166.6666666666667,13500.0,19000.0,24000.0
8832207768,3166.666666666667,7500.0,38000.0,80000.0
9635687329,9166.666666666666,17500.0,30000.0,45000.0
7096566313,6166.666666666667,14500.0,33000.0,50000.0
6681324228,-833.3333333333333,15500.0,35000.0,82000.0
6648272250,-833.3333333333333,19500.0,45000.0,88000.0
6606878144,3166.666666666667,11500.0,27000.0,35000.0
6863510945,16166.666666666666,39500.0,59000.0,104000.0
6750796524,5166.666666666667,20500.0,47000.0,100000.0
7751648382,-833.3333333333333,4500.0,21000.0,41000.0
8160837857,2166.666666666667,4500.0,8000.0,10000.0
8024523121,4166.666666666667,15500.0,68000.0,188000.0
7971339627,6166.666666666667,17500.0,35000.0,81000.0
5819900872,166.66666666666674,-1500.0,-4000.0,-9000.0
5812823595,-833.3333333333333,1500.0,1000.0,-1000.0
5891483060,2166.666666666667,500.0,-1000.0,0.0
5956483783,-833.3333333333333,-2500.0,10000.0,35000.0
6012572910,-833.3333333333333,-1500.0,-1000.0,-6000.0
9813680984,1166.6666666666667,3500.0,3000.0,10000.0
9882631461,-833.3333333333333,3500.0,18000.0,34000.0
9922708024,-833.3333333333333,-2500.0,0.0,2000.0
9745005158,8166.666666666667,26500.0,24000.0,62000.0
9360173103,4166.666666666667,5500.0,16000.0,28000.0
9445894804,5166.666666666667,27500.0,47000.0,82000.0
8419838814,9166.666666666666,25500.0,37000.0,58000.0
9051885013,14166.666666666666,30500.0,46000.0,69000.0
4605132638,4166.666666666667,23500.0,47000.0,45000.0
4452832707,10166.666666666666,32500.0,65000.0,97000.0
9728727393,-833.3333333333333,-2500.0,-5000.0,-9000.0
7369446975,5166.666666666667,20500.0,44000.0,81000.0
7867249415,6166.666666666667,9500.0,30000.0,74000.0
7600925632,2166.666666666667,2500.0,3000.0,-2000.0
3604795598,13166.666666666666,37500.0,86000.0,184000.0
4674348418,15166.666666666666,51500.0,116000.0,219000.0
9825992827,1166.6666666666667,3500.0,4000.0,-1000.0
9073915417,2166.666666666667,10500.0,11000.0,28000.0
5711650346,2166.666666666667,3500.0,13000.0,18000.0
8171073988,-833.3333333333333,-2500.0,-5000.0,-10000.0
7127225287,11166.666666666666,33500.0,66000.0,130000.0
4160268431,9166.666666666666,39500.0,45000.0,99000.0
7023920451,3166.666666666667,13500.0,27000.0,51000.0
9226207856,4166.666666666667,17500.0,32000.0,53000.0
7665134059,-833.3333333333333,3500.0,19000.0,50000.0
5596819788,8166.666666666667,26500.0,65000.0,111000.0
4561342604,16166.666666666666,34500.0,64000.0,131000.0
9437483264,5166.666666666667,3500.0,17000.0,56000.0
4786803130,2166.666666666667,8500.0,20000.0,30000.0
7746679916,166.66666666666674,500.0,9000.0,22000.0
7287398352,-833.3333333333333,-1500.0,-3000.0,-8000.0
7191194652,2166.666666666667,13500.0,24000.0,41000.0
6918282282,166.66666666666674,10500.0,12000.0,7000.0
9468960338,-833.3333333333333,-2500.0,-4000.0,-7000.0
5283314774,3166.666666666667,28500.0,68000.0,134000.0
5498273247,13166.666666666666,42500.0,86000.0,166000.0
